kills_first_4_min,assists_first_4_min,camps_cleared_first_4_min,gold_earned_first_4_min,win,kills_details,summoner_spells,champion,first_item,level_at_first_blood,firstBlood,gold_per_minute,game_type
0,0,23,1287,False,[],"(11, 4)",Graves,Red,3,False,321.75,Ranked Solo/Duo
1,0,28,1829,True,[80358],"(11, 4)",Nocturne,Red,2,True,457.25,Ranked Solo/Duo
0,0,24,1330,False,[],"(11, 4)",Poppy,Blue,2,False,332.5,Ranked Solo/Duo
0,1,24,1498,True,[],"(11, 4)",Nidalee,Red,4,False,374.5,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Rengar,Blue,4,False,348.75,Ranked Solo/Duo
2,0,28,2147,False,"[200784, 202413]","(11, 4)",Khazix,Red,2,False,536.75,Ranked Solo/Duo
0,1,24,1547,True,[],"(11, 4)",Lillia,Blue,2,False,386.75,Ranked Solo/Duo
2,0,16,1860,False,"[168639, 222576]","(11, 4)",Vi,Blue,3,True,465.0,Ranked Solo/Duo
0,0,20,1206,True,[],"(11, 4)",Amumu,Green,3,False,301.5,Ranked Solo/Duo
0,0,24,1335,False,[],"(11, 4)",Zac,No Item,1,False,333.75,Ranked Solo/Duo
0,2,24,1678,True,[],"(11, 4)",Viego,Blue,1,False,419.5,Ranked Solo/Duo
0,0,24,1315,False,[],"(6, 11)",Hecarim,Blue,1,False,328.75,Ranked Solo/Duo
0,3,24,1409,True,[],"(11, 4)",Elise,Red,1,False,352.25,Ranked Solo/Duo
0,2,20,1304,False,[],"(4, 11)",Brand,Red,2,False,326.0,Ranked Solo/Duo
1,0,16,1528,True,[208705],"(4, 11)",Khazix,Blue,2,False,382.0,Ranked Solo/Duo
1,0,12,1534,False,[187188],"(4, 11)",Briar,Green,1,False,383.5,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Lillia,Red,2,False,348.75,Ranked Solo/Duo
0,0,21,1240,False,[],"(4, 11)",Khazix,Blue,2,False,310.0,Ranked Solo/Duo
0,1,16,1184,True,[],"(11, 4)",Kindred,Red,2,False,296.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Nidalee,Red,3,False,348.75,Ranked Solo/Duo
1,0,28,1683,True,[234251],"(6, 11)",Hecarim,Blue,3,False,420.75,Ranked Solo/Duo
0,0,28,1392,True,[],"(4, 11)",LeeSin,Red,3,False,348.0,Ranked Solo/Duo
1,0,28,1712,False,[236500],"(4, 11)",Lillia,Blue,3,False,428.0,Ranked Solo/Duo
0,0,24,1340,False,[],"(11, 4)",Gwen,Blue,3,False,335.0,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Brand,Blue,2,False,333.75,Ranked Solo/Duo
0,0,28,1415,False,[],"(4, 11)",MasterYi,Blue,4,False,353.75,Ranked Solo/Duo
0,1,24,1504,True,[],"(6, 11)",Hecarim,Blue,4,False,376.0,Ranked Solo/Duo
1,0,28,1919,True,[238090],"(4, 11)",Khazix,Blue,4,True,479.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(6, 11)",Hecarim,Blue,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",MasterYi,Green,4,False,348.75,Ranked Solo/Duo
1,0,28,1815,True,[232215],"(11, 4)",Amumu,Green,4,True,453.75,Ranked Solo/Duo
0,1,24,1533,True,[],"(11, 4)",Viego,Blue,1,False,383.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Lillia,Blue,1,False,348.75,Ranked Solo/Duo
0,0,12,1050,False,[],"(11, 4)",Gragas,Blue,1,False,262.5,Normal Draft
0,2,24,1405,True,[],"(4, 11)",Lillia,Blue,1,False,351.25,Normal Draft
1,2,28,1922,True,[57624],"(11, 4)",Udyr,Blue,1,False,480.5,Normal Draft
0,0,23,1301,False,[],"(4, 11)",Lillia,Blue,1,False,325.25,Normal Draft
0,0,28,1395,True,[],"(11, 4)",Rengar,Blue,5,False,348.75,Ranked Solo/Duo
0,0,24,1335,False,[],"(4, 11)",Maokai,Blue,5,False,333.75,Ranked Solo/Duo
0,0,24,1325,False,[],"(11, 4)",Viego,Red,2,False,331.25,Ranked Solo/Duo
0,0,27,1381,True,[],"(6, 11)",Shyvana,Red,2,False,345.25,Ranked Solo/Duo
0,0,28,1395,True,[],"(6, 11)",Shyvana,Red,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Belveth,Blue,4,False,348.75,Ranked Solo/Duo
0,0,24,1335,True,[],"(4, 11)",Nocturne,Red,5,False,333.75,Ranked Solo/Duo
0,0,24,1315,False,[],"(11, 4)",Lillia,Blue,5,False,328.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(6, 11)",Shyvana,Red,4,False,348.75,Ranked Solo/Duo
2,0,23,2066,False,"[221089, 228705]","(4, 11)",Lillia,Blue,4,True,516.5,Ranked Solo/Duo
0,1,20,1436,False,[],"(4, 11)",Nidalee,Blue,3,False,359.0,Normal Draft
0,0,28,1410,True,[],"(11, 6)",Mordekaiser,Blue,3,False,352.5,Normal Draft
0,0,24,1315,False,[],"(4, 11)",Volibear,Blue,3,False,328.75,Normal Draft
0,0,28,1392,True,[],"(4, 11)",Khazix,Blue,3,False,348.0,Normal Draft
0,0,24,1335,True,[],"(4, 11)",Sejuani,Green,4,False,333.75,Ranked Flex
0,0,28,1395,False,[],"(4, 11)",Khazix,Blue,4,False,348.75,Ranked Flex
0,1,24,1430,False,[],"(6, 11)",Hecarim,Blue,1,False,357.5,Ranked Solo/Duo
0,2,24,1535,True,[],"(11, 4)",Sylas,Blue,1,False,383.75,Ranked Solo/Duo
0,0,20,1255,True,[],"(4, 11)",FiddleSticks,Red,3,False,313.75,Ranked Solo/Duo
0,1,24,1485,False,[],"(4, 11)",Kayn,Red,3,False,371.25,Ranked Solo/Duo
2,0,24,1955,False,"[220454, 235951]","(6, 11)",Udyr,Blue,2,False,488.75,Ranked Solo/Duo
0,1,24,1468,True,[],"(11, 4)",Zac,Green,2,False,367.0,Ranked Solo/Duo
0,0,12,1062,False,[],"(11, 6)",Trundle,Blue,1,False,265.5,Ranked Solo/Duo
0,0,19,1228,True,[],"(4, 11)",Rammus,No Item,2,False,307.0,Ranked Solo/Duo
0,1,16,1291,True,[],"(11, 4)",Warwick,Green,3,False,322.75,Ranked Solo/Duo
0,0,24,1311,False,[],"(4, 11)",Lillia,Blue,3,False,327.75,Ranked Solo/Duo
0,0,24,1321,True,[],"(11, 4)",Amumu,Green,3,False,330.25,Ranked Flex
1,0,16,1486,False,[212525],"(4, 11)",Shyvana,Red,2,False,371.5,Ranked Flex
0,0,20,1250,False,[],"(4, 11)",Zed,Blue,1,False,312.5,Ranked Flex
0,1,28,1470,True,[],"(4, 11)",Diana,Red,2,False,367.5,Ranked Flex
2,0,28,2220,False,"[52563, 233928]","(4, 11)",Khazix,Blue,1,True,555.0,Ranked Flex
0,1,28,1559,True,[],"(11, 4)",Karthus,Red,1,False,389.75,Ranked Flex
0,1,24,1485,False,[],"(6, 11)",Shyvana,Red,3,False,371.25,Ranked Flex
0,0,23,1279,True,[],"(11, 4)",Khazix,Blue,3,False,319.75,Ranked Flex
1,0,16,1495,False,[192436],"(4, 11)",Morgana,Red,3,False,373.75,Ranked Solo/Duo
0,1,16,1216,True,[],"(11, 4)",XinZhao,Blue,3,False,304.0,Ranked Solo/Duo
0,0,24,1312,True,[],"(4, 11)",Kayn,Blue,1,False,328.0,Ranked Solo/Duo
0,1,16,1212,False,[],"(11, 4)",Poppy,Green,1,False,303.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Briar,Green,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 6)",Hecarim,Blue,4,False,348.75,Ranked Solo/Duo
1,0,24,1660,True,[168631],"(11, 4)",XinZhao,Blue,3,False,415.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 6)",Olaf,Blue,3,False,348.75,Ranked Solo/Duo
0,0,16,1165,True,[],"(11, 4)",Ekko,Blue,2,False,291.25,Ranked Solo/Duo
0,0,20,1226,False,[],"(11, 4)",Amumu,Green,2,False,306.5,Ranked Solo/Duo
2,0,24,1980,True,"[228986, 237870]","(11, 6)",Hecarim,Blue,1,False,495.0,Ranked Solo/Duo
1,2,16,1927,False,[80765],"(11, 4)",Kayn,Blue,2,False,481.75,Ranked Solo/Duo
1,0,20,1706,False,[165583],"(11, 4)",Sylas,Blue,3,True,426.5,Ranked Solo/Duo
0,0,28,1415,True,[],"(11, 4)",Udyr,Blue,3,False,353.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Vayne,Red,3,False,348.75,Normal Draft
0,1,24,1485,False,[],"(4, 11)",Nocturne,Red,3,False,371.25,Normal Draft
0,0,28,1395,False,[],"(11, 4)",Sett,Blue,2,False,348.75,Normal Draft
1,1,20,1707,True,[233118],"(11, 4)",Briar,Green,2,False,426.75,Normal Draft
0,0,28,1395,True,[],"(3, 11)",Karthus,Red,4,False,348.75,Normal Draft
0,0,24,1286,False,[],"(6, 11)",Hecarim,Blue,4,True,321.5,Normal Draft
1,0,20,1686,True,[176794],"(4, 11)",Viego,Blue,3,True,421.5,Ranked Solo/Duo
2,0,24,1969,False,"[227374, 239356]","(4, 11)",Lillia,Green,3,False,492.25,Ranked Solo/Duo
0,0,21,1332,False,[],"(11, 4)",MasterYi,Blue,3,False,333.0,Ranked Solo/Duo
0,1,26,1521,True,[],"(4, 11)",Rammus,Green,3,False,380.25,Ranked Solo/Duo
0,0,16,1116,False,[],"(6, 11)",Nunu,Red,3,False,279.0,Ranked Flex
0,0,16,1126,True,[],"(11, 4)",Zyra,Red,3,False,281.5,Ranked Flex
1,0,24,1791,True,[66172],"(11, 4)",Nidalee,Red,2,True,447.75,Ranked Solo/Duo
0,0,24,1345,False,[],"(6, 11)",Khazix,Blue,2,False,336.25,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Belveth,Green,3,False,348.75,Ranked Flex
0,0,28,1395,True,[],"(11, 4)",Viego,Blue,3,False,348.75,Ranked Flex
0,0,28,1397,False,[],"(11, 6)",Yorick,Blue,3,False,349.25,Ranked Flex
0,0,28,1392,True,[],"(11, 4)",Nocturne,Red,3,False,348.0,Ranked Flex
1,0,16,1565,False,[186922],"(11, 4)",Jax,Blue,3,True,391.25,Ranked Flex
2,0,24,1951,True,"[189300, 193733]","(4, 11)",Lillia,Green,4,False,487.75,Ranked Flex
0,0,12,1046,False,[],"(11, 4)",Briar,Red,2,False,261.5,Ranked Flex
0,1,24,1404,True,[],"(4, 11)",Lillia,Green,3,False,351.0,Ranked Flex
0,1,23,1397,False,[],"(11, 4)",Vi,Green,1,False,349.25,Ranked Flex
0,3,24,1448,True,[],"(4, 11)",Lillia,Green,1,False,362.0,Ranked Flex
0,0,28,1400,False,[],"(4, 11)",Shyvana,Red,1,False,350.0,Ranked Flex
1,1,28,1733,True,[225515],"(4, 11)",Lillia,Green,1,False,433.25,Ranked Flex
0,0,20,1266,False,[],"(4, 11)",Zyra,Red,3,False,316.5,Ranked Solo/Duo
1,0,16,1419,True,[185325],"(11, 4)",Sejuani,Green,3,False,354.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Evelynn,Blue,4,False,348.75,Ranked Flex
0,1,24,1435,True,[],"(11, 6)",Udyr,Blue,4,False,358.75,Ranked Flex
0,0,20,1230,False,[],"(11, 4)",Lillia,No Item,3,False,307.5,Normal Draft
0,0,28,1395,True,[],"(11, 4)",Shyvana,Blue,4,False,348.75,Normal Draft
0,0,24,1312,True,[],"(4, 11)",Nidalee,Red,2,False,328.0,Normal Draft
0,0,28,1392,False,[],"(4, 11)",Talon,Red,2,False,348.0,Normal Draft
1,0,16,1475,False,[156677],"(11, 4)",Volibear,Red,2,False,368.75,Normal Draft
0,1,24,1541,True,[],"(11, 4)",Briar,Green,2,False,385.25,Normal Draft
0,0,28,1395,False,[],"(11, 4)",Amumu,Green,3,False,348.75,Normal Draft
0,0,28,1395,True,[],"(4, 11)",Udyr,Blue,3,False,348.75,Normal Draft
1,0,24,1622,True,[163935],"(4, 11)",Kayn,Green,2,False,405.5,Normal Draft
0,0,20,1315,False,[],"(4, 11)",Ekko,No Item,2,False,328.75,Normal Draft
0,0,16,1140,False,[],"(4, 11)",Viego,Red,2,False,285.0,Normal Draft
0,0,24,1315,True,[],"(4, 11)",Briar,Green,2,False,328.75,Normal Draft
0,0,12,1080,False,[],"(4, 11)",Brand,Blue,1,False,270.0,Normal Draft
1,1,16,1646,True,[55526],"(4, 11)",LeeSin,Red,1,True,411.5,Normal Draft
0,0,24,1286,False,[],"(11, 4)",Ornn,Green,3,False,321.5,Normal Draft
1,0,20,1559,True,[163964],"(4, 11)",Evelynn,Red,3,False,389.75,Normal Draft
0,1,4,1000,False,[],"(4, 11)",Ekko,No Item,1,False,250.0,Normal Draft
2,0,12,1781,True,"[134736, 178927]","(11, 14)",Shaco,Blue,2,True,445.25,Normal Draft
0,0,20,1235,True,[],"(4, 11)",JarvanIV,Red,3,False,308.75,Ranked Flex
0,1,16,1200,False,[],"(4, 11)",Nunu,Blue,3,False,300.0,Ranked Flex
2,1,20,1983,True,"[226646, 233060]","(11, 4)",Amumu,Green,3,False,495.75,Ranked Solo/Duo
0,0,28,1405,False,[],"(4, 11)",MasterYi,Blue,3,False,351.25,Ranked Solo/Duo
1,0,16,1461,False,[199800],"(11, 4)",Briar,Green,2,False,365.25,Ranked Solo/Duo
0,0,28,1392,True,[],"(4, 11)",Amumu,No Item,2,False,348.0,Ranked Solo/Duo
1,1,20,1826,True,[231860],"(4, 11)",Brand,Red,2,False,456.5,Ranked Solo/Duo
0,0,24,1329,False,[],"(11, 6)",Tryndamere,Blue,2,False,332.25,Ranked Solo/Duo
0,1,24,1515,False,[],"(4, 11)",RekSai,Blue,4,False,378.75,Ranked Flex
0,0,24,1335,True,[],"(11, 4)",LeeSin,Green,4,False,333.75,Ranked Flex
1,0,20,1570,True,[233026],"(11, 4)",Graves,Red,3,False,392.5,Ranked Flex
0,0,20,1225,False,[],"(4, 11)",Maokai,Blue,3,False,306.25,Ranked Flex
0,0,20,1240,True,[],"(4, 11)",Vi,Blue,4,False,310.0,Ranked Flex
0,0,28,1415,False,[],"(6, 11)",Hecarim,Blue,4,False,353.75,Ranked Flex
0,0,24,1315,False,[],"(4, 11)",Vi,Blue,4,False,328.75,Ranked Flex
2,0,20,1865,True,"[201554, 202990]","(4, 11)",Nunu,Blue,3,False,466.25,Ranked Flex
0,1,16,1175,False,[],"(4, 11)",Rumble,Red,1,False,293.75,Ranked Flex
0,0,20,1220,True,[],"(4, 11)",XinZhao,Blue,1,False,305.0,Ranked Flex
0,1,8,1143,True,[],"(4, 11)",Khazix,Blue,2,False,285.75,Ranked Flex
2,0,8,1825,False,"[134486, 174265]","(14, 11)",Shaco,Blue,2,True,456.25,Ranked Flex
0,1,12,1145,False,[],"(11, 4)",JarvanIV,Green,3,False,286.25,Ranked Solo/Duo
1,1,16,1640,True,[223956],"(4, 11)",Kayn,Red,3,False,410.0,Ranked Solo/Duo
0,0,24,1315,False,[],"(11, 4)",Diana,Red,4,False,328.75,Ranked Solo/Duo
0,2,19,1441,True,[],"(11, 4)",MasterYi,Blue,3,False,360.25,Ranked Solo/Duo
0,0,28,1395,True,[],"(6, 11)",Udyr,Blue,3,False,348.75,Ranked Solo/Duo
1,0,24,1755,False,[176560],"(11, 4)",Lillia,Green,3,True,438.75,Ranked Solo/Duo
1,0,16,1520,False,[172080],"(4, 11)",Ekko,Red,2,False,380.0,Ranked Solo/Duo
0,0,20,1261,True,[],"(4, 11)",Kindred,Blue,2,False,315.25,Ranked Solo/Duo
1,0,20,1691,False,[182824],"(4, 11)",Ekko,Red,3,True,422.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Belveth,Green,4,False,348.75,Ranked Solo/Duo
1,0,16,1560,False,[175775],"(11, 4)",LeeSin,Blue,3,True,390.0,Ranked Solo/Duo
1,0,16,1440,True,[229297],"(4, 11)",Brand,Red,3,False,360.0,Ranked Solo/Duo
0,0,28,1398,False,[],"(4, 11)",Graves,Red,4,False,349.5,Ranked Solo/Duo
0,0,20,1230,True,[],"(4, 11)",Ekko,Red,4,False,307.5,Ranked Solo/Duo
0,1,20,1342,False,[],"(4, 11)",Ekko,Red,3,False,335.5,Ranked Solo/Duo
1,0,16,1440,True,[199962],"(4, 11)",Zac,Green,3,False,360.0,Ranked Solo/Duo
1,0,20,1662,True,[157711],"(4, 11)",Ekko,Green,3,True,415.5,Ranked Solo/Duo
0,0,24,1288,False,[],"(4, 11)",Elise,Blue,3,False,322.0,Ranked Solo/Duo
0,0,24,1335,False,[],"(11, 4)",Ekko,No Item,4,False,333.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Zac,Green,4,True,348.75,Ranked Solo/Duo
0,0,28,1341,True,[],"(11, 4)",Khazix,Blue,3,False,335.25,Ranked Solo/Duo
0,0,20,1250,False,[],"(11, 4)",Nunu,No Item,3,False,312.5,Ranked Solo/Duo
0,0,28,1440,True,[],"(11, 6)",Hecarim,Blue,3,False,360.0,Ranked Solo/Duo
0,0,16,1140,False,[],"(11, 4)",Karthus,Red,2,False,285.0,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Lillia,Red,1,False,348.75,Ranked Solo/Duo
1,0,28,1715,False,[232037],"(11, 6)",Hecarim,Blue,1,False,428.75,Ranked Solo/Duo
1,1,28,1906,True,[237210],"(11, 4)",Amumu,Green,3,False,476.5,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Viego,Red,3,False,348.75,Ranked Solo/Duo
1,0,28,1715,False,[225181],"(4, 11)",Lillia,Blue,4,False,428.75,Ranked Solo/Duo
0,1,20,1406,True,[],"(4, 11)",Sejuani,Blue,3,False,351.5,Ranked Solo/Duo
0,0,28,1395,False,[],"(11, 4)",Viego,Green,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 6)",Hecarim,Blue,4,False,348.75,Ranked Solo/Duo
0,0,24,1315,True,[],"(4, 11)",Viego,Green,4,False,328.75,Ranked Solo/Duo
2,0,19,2071,False,"[210411, 226244]","(11, 4)",Vi,Green,3,True,517.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Graves,Blue,4,False,348.75,Ranked Solo/Duo
0,0,24,1335,False,[],"(6, 11)",Udyr,Green,4,False,333.75,Ranked Solo/Duo
1,0,16,1467,True,[158159],"(11, 4)",Khazix,Blue,3,False,366.75,Ranked Flex
1,0,24,1655,False,[156289],"(4, 11)",Zed,Red,3,False,413.75,Ranked Flex
0,0,28,1395,False,[],"(11, 4)",Lillia,Red,3,False,348.75,Ranked Flex
0,0,24,1335,True,[],"(4, 11)",Nautilus,Red,3,False,333.75,Ranked Flex
1,1,24,1954,True,[207993],"(4, 11)",Nidalee,Blue,4,True,488.5,Ranked Solo/Duo
0,0,20,1206,False,[],"(11, 6)",Gwen,Red,3,False,301.5,Ranked Solo/Duo
0,0,16,1121,False,[],"(11, 4)",Ivern,Blue,1,False,280.25,Ranked Flex
0,0,28,1395,True,[],"(11, 4)",Shyvana,Red,2,False,348.75,Ranked Flex
0,0,20,1255,False,[],"(11, 4)",JarvanIV,Red,3,False,313.75,Ranked Flex
1,2,12,1842,True,[169690],"(11, 4)",Khazix,Red,3,True,460.5,Ranked Flex
0,0,24,1291,True,[],"(11, 4)",JarvanIV,Red,5,False,322.75,Ranked Flex
0,0,16,1126,False,[],"(11, 4)",Volibear,No Item,5,False,281.5,Ranked Flex
0,0,24,1315,True,[],"(4, 11)",Rengar,Blue,1,False,328.75,Ranked Flex
0,1,28,1534,False,[],"(11, 4)",Zyra,Red,1,False,383.5,Ranked Flex
1,0,13,1421,False,[154421],"(4, 11)",Kindred,Red,3,False,355.25,Ranked Flex
1,0,21,1558,True,[222331],"(11, 4)",Kayn,Blue,3,False,389.5,Ranked Flex
0,0,16,1150,False,[],"(11, 4)",Vi,Red,3,False,287.5,Ranked Solo/Duo
1,1,20,1735,True,[216638],"(4, 11)",XinZhao,Blue,3,True,433.75,Ranked Solo/Duo
0,0,14,1080,False,[],"(11, 4)",RekSai,Red,2,False,270.0,Ranked Solo/Duo
1,0,24,1650,True,[164050],"(4, 11)",Lillia,Blue,3,False,412.5,Ranked Solo/Duo
0,0,10,980,True,[],"(4, 11)",Amumu,Green,2,False,245.0,Ranked Solo/Duo
1,0,24,1635,False,[196462],"(11, 4)",Belveth,Blue,3,False,408.75,Ranked Solo/Duo
2,0,24,2011,True,"[219891, 228842]","(11, 4)",Shyvana,Red,4,False,502.75,Ranked Solo/Duo
1,0,12,1360,False,[201488],"(4, 11)",Nocturne,Red,3,False,340.0,Ranked Solo/Duo
1,0,28,1715,True,[234237],"(4, 11)",Udyr,Blue,3,False,428.75,Ranked Solo/Duo
0,0,20,1235,False,[],"(4, 11)",Rumble,Red,3,False,308.75,Ranked Solo/Duo
1,0,20,1493,False,[234003],"(11, 4)",Nocturne,Blue,3,False,373.25,Ranked Solo/Duo
0,0,28,1405,True,[],"(4, 11)",Viego,Blue,3,False,351.25,Ranked Solo/Duo
1,0,24,1765,False,[219836],"(4, 11)",Kayn,Blue,4,True,441.25,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 3)",Karthus,Red,4,False,348.75,Ranked Solo/Duo
1,0,26,1642,True,[201754],"(4, 11)",Belveth,Blue,3,False,410.5,Ranked Solo/Duo
0,0,15,1115,False,[],"(11, 4)",JarvanIV,Red,3,False,278.75,Ranked Solo/Duo
1,0,28,1717,False,[232654],"(6, 11)",Hecarim,No Item,3,False,429.25,Ranked Solo/Duo
0,1,20,1372,True,[],"(11, 4)",Viego,Blue,3,False,343.0,Ranked Solo/Duo
0,0,28,1400,True,[],"(11, 4)",Vi,Blue,3,False,350.0,Ranked Solo/Duo
0,1,24,1468,False,[],"(4, 11)",Nocturne,Red,3,False,367.0,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Amumu,Green,2,False,348.75,Normal Draft
0,0,16,1170,True,[],"(11, 4)",Graves,Red,2,False,292.5,Normal Draft
0,0,24,1335,False,[],"(4, 11)",XinZhao,Blue,3,False,333.75,Ranked Solo/Duo
1,0,28,1742,True,[222522],"(11, 4)",Sylas,Blue,3,False,435.5,Ranked Solo/Duo
0,0,24,1340,False,[],"(11, 4)",Shyvana,Red,4,False,335.0,Ranked Solo/Duo
0,0,28,1395,True,[],"(11, 4)",Kayn,Blue,4,False,348.75,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Nocturne,Blue,3,False,348.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Viego,Red,3,False,348.75,Ranked Solo/Duo
1,1,20,1727,True,[176497],"(11, 4)",Nunu,Blue,3,True,431.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(6, 11)",Olaf,Red,3,False,348.75,Ranked Solo/Duo
1,0,16,1603,False,[192555],"(11, 4)",Warwick,No Item,3,True,400.75,Ranked Solo/Duo
0,1,20,1399,True,[],"(6, 11)",Olaf,Red,4,False,349.75,Ranked Solo/Duo
0,0,28,1395,False,[],"(4, 11)",Lillia,Blue,3,False,348.75,Ranked Solo/Duo
0,0,24,1315,True,[],"(4, 11)",Shyvana,Blue,3,False,328.75,Ranked Solo/Duo
1,0,24,1700,True,[205399],"(11, 3)",Yorick,Red,4,True,425.0,Ranked Solo/Duo
0,0,28,1410,False,[],"(4, 11)",Viego,Blue,4,False,352.5,Ranked Solo/Duo
0,1,20,1308,False,[],"(6, 11)",Volibear,Green,3,False,327.0,Ranked Solo/Duo
0,0,28,1376,True,[],"(4, 11)",Shyvana,Red,3,False,344.0,Ranked Solo/Duo
0,0,24,1320,False,[],"(14, 11)",Talon,Blue,3,False,330.0,Ranked Solo/Duo
1,1,16,1534,True,[172620],"(11, 4)",Chogath,Green,3,False,383.5,Ranked Solo/Duo
0,0,23,1321,False,[],"(11, 4)",Naafiri,Blue,4,False,330.25,Ranked Solo/Duo
0,0,20,1196,True,[],"(4, 11)",Vi,Red,3,False,299.0,Ranked Solo/Duo
1,0,28,1726,False,[219610],"(4, 11)",Udyr,Blue,3,False,431.5,Ranked Solo/Duo
0,0,28,1392,True,[],"(11, 4)",Brand,Red,3,False,348.0,Ranked Solo/Duo
0,0,28,1410,False,[],"(11, 4)",Khazix,Blue,4,False,352.5,Ranked Solo/Duo
0,1,24,1485,True,[],"(4, 11)",MasterYi,Blue,4,False,371.25,Ranked Solo/Duo
0,0,24,1302,False,[],"(11, 4)",Vi,Blue,3,False,325.5,Ranked Solo/Duo
0,0,28,1392,True,[],"(11, 4)",Nocturne,No Item,3,False,348.0,Ranked Solo/Duo
0,0,23,1301,True,[],"(11, 4)",Shyvana,Red,1,False,325.25,Ranked Solo/Duo
0,1,28,1440,False,[],"(11, 4)",LeeSin,Red,1,False,360.0,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Kayn,Blue,2,False,348.75,Ranked Solo/Duo
1,0,28,1815,False,[228597],"(11, 4)",Shyvana,Blue,2,False,453.75,Ranked Solo/Duo
1,0,20,1631,True,[186908],"(11, 4)",XinZhao,Blue,3,True,407.75,Ranked Solo/Duo
0,0,20,1245,False,[],"(6, 11)",Hecarim,Blue,3,False,311.25,Ranked Solo/Duo
0,0,20,1206,False,[],"(11, 4)",XinZhao,Red,1,False,301.5,Ranked Solo/Duo
0,0,28,1395,True,[],"(4, 11)",Nocturne,Green,1,False,348.75,Ranked Solo/Duo
1,0,24,1635,False,[225840],"(11, 4)",Khazix,Blue,4,False,408.75,Ranked Solo/Duo
0,0,20,1235,True,[],"(4, 11)",Skarner,Green,3,False,308.75,Ranked Solo/Duo
